11,63322222,7|01100000 10000001 10000001 00000101 00000011 00010011 00001101 01111110 
11,54422221,8|00100000 00000110 10000001 00000101 00000011 01010011 01001101 00111110 
11,54333310,6|00000000 00011010 00000001 01000101 01000011 00010011 01001101 00111110 
11,55322221,8|00000010 00100010 01000001 00000101 00000011 00010011 11001101 00111110 
11,54322222,8|01100000 10000010 10000001 00000101 00000011 00010011 01001101 00111110 
11,53333320,6|00000000 00111000 01000001 01000101 01000011 00010011 00001101 00111110 
11,44442220,7|00000000 00001100 00001010 00000101 01100011 01010011 00101101 00011110 
11,44333320,7|00000000 00110000 01001010 01000101 00100011 00010011 00101101 00011110 
11,44432221,6|00101000 00000100 10000010 00000101 10000011 01010011 00101101 00011110 
11,44422222,7|01100000 10000100 10000010 00000101 00000011 01010011 00101101 00011110 
11,43333321,7|00100000 00110000 11001000 01000101 00100011 00010011 00001101 00011110 
11,73322221,6|00000001 00010001 00010001 01100001 00000011 00000011 00001101 11111110 
11,73222222,7|01000001 10000001 00010001 00100001 00000011 00000011 00001101 11111110 
11,64222222,7|01000010 10000001 00010001 00100001 00000011 00000011 10001101 01111110 
11,63332221,6|00001100 00000001 00010001 00100001 10000011 10000011 00001101 01111110 
11,63322222,8|01000100 10000001 00010001 00100001 00000011 10000011 00001101 01111110 
11,54422221,6|00010000 00010010 00010001 11100001 00000011 00000011 01001101 00111110 
11,55222222,7|01000010 10000010 00010001 00100001 00000011 00000011 11001101 00111110 
11,53332222,6|01100000 10010000 10010001 01100001 00000011 00000011 00001101 00111110 
11,63322222,5|01110000 10000001 10000001 10000001 00000011 00000011 00001101 01111110 
11,54333211,4|01001100 10000010 00000001 00000001 10000011 10000011 01001101 00111110 
11,54333220,4|00000000 00111100 01000001 01000001 01000011 01000011 00001101 00111110 
11,53333311,6|00010000 00011100 00000001 11000001 01000011 01000011 00001101 00111110 
11,54432211,4|00001100 00001100 00000001 00000001 11000011 11000011 00001101 00111110 
11,53332222,7|00110000 00010100 10000001 11000001 00000011 01000011 00001101 00111110 
11,53332222,5|00110000 00110000 11000001 11000001 00000011 00000011 00001101 00111110 
11,44333221,6|00010000 00001100 00010010 10100001 01000011 01000011 00101101 00011110 
11,44332222,6|01100000 10010000 10010010 01100001 00000011 00000011 00101101 00011110 
11,44333320,5|00000000 00110000 01011100 01100001 00100011 00100011 00001101 00011110 
11,43333321,6|01000000 10010000 00011100 01100001 00100011 00100011 00001101 00011110 
11,43333330,7|00000000 00111000 01010100 01100001 01000011 00100011 00001101 00011110 
11,55332220,4|00000000 00001100 00001100 00001100 01110011 01110011 00001101 00001110 
11,43333222,5|00110000 00110000 11000100 11000100 00000011 00110011 00001101 00001110 
11,33333331,8|01000000 10110000 01011000 01100100 00100011 00010011 00001101 00001110 
11,33333322,8|01100000 10010000 10011000 01100100 00100011 00010011 00001101 00001110 
11,44422222,8|01001000 10000010 00001010 00001001 10110001 00000011 01100101 00011110 
11,54332221,4|00000100 00111010 01000001 01000001 01000001 10000011 01000101 00111110 
11,44333320,4|00000000 00011010 00011010 01100001 01100001 00000011 01100101 00011110 
11,43333330,6|00000000 00011100 00011010 01100001 01100001 01000011 00100101 00011110 
11,44422222,6|01111000 10000010 10000010 10000001 10000001 00000011 01100101 00011110 
11,33333331,7|00100000 00111000 11000100 01001010 01010001 00100011 00010101 00001110 
11,33333322,6|01100000 10011000 10011000 01100010 01100001 00000011 00010101 00001110 
11,65222221,4|00111110 00000001 10000001 10000001 10000001 10000001 10000001 01111110 
11,55322221,4|00000010 00111110 01000001 01000001 01000001 01000001 11000001 00111110 
11,55222222,5|01100000 10011110 10000001 01000001 01000001 01000001 01000001 00111110 
11,53333311,4|00001110 00001110 00000001 00000001 11000001 11000001 11000001 00111110 
11,54322222,5|01110000 10001110 10000001 10000001 01000001 01000001 01000001 00111110 
11,44333221,4|01000000 10000110 00011110 00100001 00100001 01100001 01100001 00011110 
11,43333321,4|00010000 00001110 00001110 10000001 01100001 01100001 01100001 00011110 
11,33333331,6|01000000 10101000 01000110 00001110 01010001 00110001 00110001 00001110 

12,55444200,6|00000000 00000000 00000011 00001111 00010111 00011011 00111101 00111110 
12,64444110,6|00000000 00000001 00000001 00001111 00010111 00011011 00011101 01111110 
12,55444110,7|00000000 00000010 00000001 00001111 00010111 00011011 01011101 00111110 
12,54444210,7|00000000 00100000 01000001 00001111 00010111 00011011 00011101 00111110 
12,54444111,8|01000000 10000000 00000001 00001111 00010111 00011011 00011101 00111110 
12,44444211,7|00100000 00100000 11000000 00001111 00010111 00011011 00011101 00011110 
12,55533300,4|00000000 00000000 00000111 00000111 00000111 00111011 00111101 00111110 
12,55443300,6|00000000 00000000 00001011 00000111 00100111 00011011 00111101 00111110 
12,65433210,6|00000000 00000001 00000011 00000111 00000111 00011011 00111101 01111110 
12,55533210,5|00000000 00000100 00000011 00000111 00000111 01011011 00111101 00111110 
12,55443210,7|00000000 00001000 00000011 00000111 01000111 00011011 00111101 00111110 
12,55433310,6|00000000 00100000 01000011 00000111 00000111 00011011 00111101 00111110 
12,55433211,7|01000000 10000000 00000011 00000111 00000111 00011011 00111101 00111110 
12,54444300,5|00000000 00000000 00011001 00100111 00100111 00011011 00011101 00111110 
12,64443210,7|00000000 00000001 00001001 00000111 00100111 00011011 00011101 01111110 
12,54443310,6|00000000 00100000 01001001 00000111 00100111 00011011 00011101 00111110 
12,54443211,8|01000000 10000000 00001001 00000111 00100111 00011011 00011101 00111110 
12,64433220,6|00000000 00100001 01000001 00000111 00000111 00011011 00011101 01111110 
12,74433111,5|00000001 00000001 00000001 00000111 00000111 00011011 00011101 11111110 
12,65433111,6|00000010 00000001 00000001 00000111 00000111 00011011 10011101 01111110 
12,64443111,7|00001000 00000001 00000001 00000111 10000111 00011011 00011101 01111110 
12,64433211,7|00100000 00000001 10000001 00000111 00000111 00011011 00011101 01111110 
12,55433220,5|00000000 00100010 01000001 00000111 00000111 00011011 01011101 00111110 
12,55533111,6|00000100 00000010 00000001 00000111 00000111 10011011 01011101 00111110 
12,55443111,8|00001000 00000010 00000001 00000111 10000111 00011011 01011101 00111110 
12,54444210,6|00000000 00011000 00000001 01000111 01000111 00011011 00011101 00111110 
12,54443220,7|00000000 00101000 01000001 00000111 01000111 00011011 00011101 00111110 
12,55443111,7|00001000 00001000 00000001 00000111 11000111 00011011 00011101 00111110 
12,54443211,7|01000000 10001000 00000001 00000111 01000111 00011011 00011101 00111110 
12,54433311,6|00100000 00100000 11000001 00000111 00000111 00011011 00011101 00111110 
12,54433221,7|01000000 10100000 01000001 00000111 00000111 00011011 00011101 00111110 
12,44444310,6|00000000 00100000 01011000 00100111 00100111 00011011 00011101 00011110 
12,64443111,6|00001000 00001000 00001000 00000111 11100111 00011011 00011101 00011110 
12,54444111,7|00010000 00001000 00001000 10000111 01100111 00011011 00011101 00011110 
12,44444220,7|00000000 00110000 01001000 01000111 00100111 00011011 00011101 00011110 
12,44444211,8|00100000 00010000 10001000 01000111 00100111 00011011 00011101 00011110 
12,44443311,6|00100000 00100000 11001000 00000111 00100111 00011011 00011101 00011110 
12,44443221,8|01000000 10100000 01001000 00000111 00100111 00011011 00011101 00011110 
12,44433222,7|01100000 10100000 11000000 00000111 00000111 00011011 00011101 00011110 
12,65333310,7|00000000 00000001 00010011 00100011 00000111 00001011 00111101 01111110 
12,55433310,7|00000000 00000100 00010011 00100011 00000111 01001011 00111101 00111110 
12,55333311,8|01000000 10000000 00010011 00100011 00000111 00001011 00111101 00111110 
12,66332220,5|00000000 00000011 00000011 00000011 00000111 00001011 01111101 01111110 
12,65432220,6|00000000 00000101 00000011 00000011 00000111 01001011 00111101 01111110 
12,65333220,7|00000000 00010001 00000011 01000011 00000111 00001011 00111101 01111110 
12,75332211,6|00000001 00000001 00000011 00000011 00000111 00001011 00111101 11111110 
12,66332211,6|00000010 00000001 00000011 00000011 00000111 00001011 10111101 01111110 
12,65432211,6|00000100 00000001 00000011 00000011 00000111 10001011 00111101 01111110 
12,65333211,8|00010000 00000001 00000011 10000011 00000111 00001011 00111101 01111110 
12,65332221,7|01000000 10000001 00000011 00000011 00000111 00001011 00111101 01111110 
12,55442220,6|00000000 00001100 00000011 00000011 01000111 01001011 00111101 00111110 
12,55433220,7|00000000 00010100 00000011 01000011 00000111 01001011 00111101 00111110 
12,55532211,5|00000100 00000100 00000011 00000011 00000111 11001011 00111101 00111110 
12,55442211,7|00001000 00000100 00000011 00000011 10000111 01001011 00111101 00111110 
12,55432221,7|01000000 10000100 00000011 00000011 00000111 01001011 00111101 00111110 
12,55333320,6|00000000 00110000 01000011 01000011 00000111 00001011 00111101 00111110 
12,55333221,7|01000000 10010000 00000011 01000011 00000111 00001011 00111101 00111110 
12,64433310,6|00000000 00000001 00010101 00100011 00000111 00101011 00011101 01111110 
12,54443310,5|00000000 00001000 00010101 00100011 01000111 00101011 00011101 00111110 
12,54443310,7|00000000 00010000 00010101 01100011 00000111 00101011 00011101 00111110 
12,54433311,7|01000000 10000000 00010101 00100011 00000111 00101011 00011101 00111110 
12,64442220,6|00000000 00001001 00000101 00000011 01000111 00101011 00011101 01111110 
12,64433220,7|00000000 00010001 00000101 01000011 00000111 00101011 00011101 01111110 
12,74432211,6|00000001 00000001 00000101 00000011 00000111 00101011 00011101 11111110 
12,64442211,8|00001000 00000001 00000101 00000011 10000111 00101011 00011101 01111110 
12,64433211,8|00010000 00000001 00000101 10000011 00000111 00101011 00011101 01111110 
12,64432221,8|01000000 10000001 00000101 00000011 00000111 00101011 00011101 01111110 
12,55532220,6|00000000 00000110 00000101 00000011 00000111 01101011 01011101 00111110 
12,55442220,7|00000000 00001010 00000101 00000011 01000111 00101011 01011101 00111110 
12,55433220,6|00000000 00100010 01000101 00000011 00000111 00101011 01011101 00111110 
12,55532211,6|00000100 00000010 00000101 00000011 00000111 10101011 01011101 00111110 
12,55442211,8|00001000 00000010 00000101 00000011 10000111 00101011 01011101 00111110 
12,55433211,8|00100000 00000010 10000101 00000011 00000111 00101011 01011101 00111110 
12,55432221,8|01000000 10000010 00000101 00000011 00000111 00101011 01011101 00111110 
12,54443220,6|00000000 00011000 00000101 01000011 01000111 00101011 00011101 00111110 
12,54442221,8|01000000 10001000 00000101 00000011 01000111 00101011 00011101 00111110 
12,54433320,7|00000000 00110000 01000101 01000011 00000111 00101011 00011101 00111110 
12,54433311,8|00100000 00010000 10000101 01000011 00000111 00101011 00011101 00111110 
12,54433221,8|01000000 10010000 00000101 01000011 00000111 00101011 00011101 00111110 
12,64333320,7|00000000 00100001 01010001 00100011 00000111 00001011 00011101 01111110 
12,74333211,7|00000001 00000001 00010001 00100011 00000111 00001011 00011101 11111110 
12,64333311,8|00100000 00000001 10010001 00100011 00000111 00001011 00011101 01111110 
12,64333221,8|01000000 10000001 00010001 00100011 00000111 00001011 00011101 01111110 
12,55333320,7|00000000 00100010 01010001 00100011 00000111 00001011 01011101 00111110 
12,65333211,7|00000010 00000010 00010001 00100011 00000111 00001011 11011101 00111110 
12,55333221,8|01000000 10000010 00010001 00100011 00000111 00001011 01011101 00111110 
12,54333321,8|01000000 10100000 01010001 00100011 00000111 00001011 00011101 00111110 
12,74332221,8|00000001 00100001 01000001 00000011 00000111 00001011 00011101 11111110 
12,65332221,8|00000010 00100001 01000001 00000011 00000111 00001011 10011101 01111110 
12,64432221,7|00000100 00100001 01000001 00000011 00000111 10001011 00011101 01111110 
12,64442211,7|00001100 00000001 00000001 00000011 10000111 10001011 00011101 01111110 
12,64433211,6|00010100 00000001 00000001 10000011 00000111 10001011 00011101 01111110 
12,64332222,7|01100000 10000001 10000001 00000011 00000111 00001011 00011101 01111110 
12,55432221,6|00000100 00100010 01000001 00000011 00000111 10001011 01011101 00111110 
12,55332222,8|01100000 10000010 10000001 00000011 00000111 00001011 01011101 00111110 
12,54433320,6|00000000 00110100 01000001 01000011 00000111 01001011 00011101 00111110 
12,54443211,6|00001000 00010100 00000001 01000011 10000111 01001011 00011101 00111110 
12,54442221,6|01001000 10000100 00000001 00000011 10000111 01001011 00011101 00111110 
12,54432222,8|01100000 10000100 10000001 00000011 00000111 01001011 00011101 00111110 
12,54333222,7|01100000 10010000 10000001 01000011 00000111 00001011 00011101 00111110 
12,54333222,8|01100000 10100000 11000001 00000011 00000111 00001011 00011101 00111110 
12,44444310,7|00000000 00010000 00011100 01100011 00100111 00101011 00011101 00011110 
12,44443311,8|01000000 10000000 00011100 00100011 00100111 00101011 00011101 00011110 
12,44443320,7|00000000 00110000 01001100 01000011 00100111 00101011 00011101 00011110 
12,44444220,6|00000000 00011000 00010100 01100011 01000111 00101011 00011101 00011110 
12,44443311,7|00100000 00001000 10010100 00100011 01000111 00101011 00011101 00011110 
12,44433321,8|01000000 10100000 01010100 00100011 00000111 00101011 00011101 00011110 
12,54442221,7|00101000 00000100 10000100 00000011 10000111 01101011 00011101 00011110 
12,54432222,7|01100000 10000100 10000100 00000011 00000111 01101011 00011101 00011110 
12,44443221,7|00010000 00101000 01000100 10000011 01000111 00101011 00011101 00011110 
12,44442222,8|01100000 10001000 10000100 00000011 01000111 00101011 00011101 00011110 
12,44433321,7|01000000 10110000 01000100 01000011 00000111 00101011 00011101 00011110 
12,44433222,8|01100000 10010000 10000100 01000011 00000111 00101011 00011101 00011110 
12,44333322,8|01100000 10100000 11010000 00100011 00000111 00001011 00011101 00011110 
12,63333330,7|00000000 00110001 01010001 01100001 00000111 00001011 00001101 01111110 
12,73333221,7|00000001 00010001 00010001 01100001 00000111 00001011 00001101 11111110 
12,64333221,7|00000010 00010001 00010001 01100001 00000111 00001011 10001101 01111110 
12,63333321,8|00100000 00010001 10010001 01100001 00000111 00001011 00001101 01111110 
12,73332222,8|01000001 10000001 00010001 00100001 00000111 00001011 00001101 11111110 
12,64332222,8|01000010 10000001 00010001 00100001 00000111 00001011 10001101 01111110 
12,63333222,8|01010000 10000001 00010001 10100001 00000111 00001011 00001101 01111110 
12,54333330,7|00000000 00110010 01010001 01100001 00000111 00001011 01001101 00111110 
12,54333321,7|00100000 00010010 10010001 01100001 00000111 00001011 01001101 00111110 
12,53333331,8|01000000 10110000 01010001 01100001 00000111 00001011 00001101 00111110 
12,53333322,7|01100000 10010000 10010001 01100001 00000111 00001011 00001101 00111110 
12,63333222,6|01110000 10000001 10000001 10000001 00000111 00001011 00001101 01111110 
12,54433221,6|00000100 00110010 01000001 01000001 00000111 10001011 01001101 00111110 
12,53333322,6|00110000 00110000 11000001 11000001 00000111 00001011 00001101 00111110 
12,53333322,8|01010000 10110000 01000001 11000001 00000111 00001011 00001101 00111110 
12,44433330,5|00000000 00110100 01010010 01100001 00000111 01001011 00101101 00011110 
12,44442222,6|01001000 10000100 00010010 00100001 10000111 01001011 00101101 00011110 
12,44333331,7|01000000 10110000 01010010 01100001 00000111 00001011 00101101 00011110 
12,44333322,7|00110000 00110000 11000010 11000001 00000111 00001011 00101101 00011110 
12,43333332,8|01100000 10110000 11010000 01100001 00000111 00001011 00001101 00011110 
12,33333333,8|01110000 10110000 11010000 11100000 00000111 00001011 00001101 00001110 
12,76222221,4|00000001 00000011 00000011 00000011 00000011 00000011 01111101 11111110 
12,66322221,5|00000100 00000011 00000011 00000011 00000011 10000011 01111101 01111110 
12,65333220,5|00000000 00001101 00000011 00000011 01000011 01000011 00111101 01111110 
12,75322221,6|00000001 00000101 00000011 00000011 00000011 01000011 00111101 11111110 
12,66322221,6|00000010 00000101 00000011 00000011 00000011 01000011 10111101 01111110 
12,65422221,6|00000100 00000101 00000011 00000011 00000011 11000011 00111101 01111110 
12,65332221,5|01000000 10000101 00000011 00000011 00000011 01000011 00111101 01111110 
12,75222222,5|01000001 10000001 00000011 00000011 00000011 00000011 00111101 11111110 
12,66222222,4|01000010 10000001 00000011 00000011 00000011 00000011 10111101 01111110 
12,65332221,6|00001100 00000001 00000011 00000011 10000011 10000011 00111101 01111110 
12,65322222,6|01000100 10000001 00000011 00000011 00000011 10000011 00111101 01111110 
12,55333320,5|00000000 00011100 00000011 01000011 01000011 01000011 00111101 00111110 
12,55333221,5|01000000 10001100 00000011 00000011 01000011 01000011 00111101 00111110 
12,55422222,6|01000100 10000100 00000011 00000011 00000011 11000011 00111101 00111110 
12,55332222,7|01001000 10000100 00000011 00000011 10000011 01000011 00111101 00111110 
12,64433310,4|00000000 00000001 00011101 00100011 00100011 00100011 00011101 01111110 
12,55433310,5|00000000 00000010 00011101 00100011 00100011 00100011 01011101 00111110 
12,54433311,5|01000000 10000000 00011101 00100011 00100011 00100011 00011101 00111110 
12,64333320,6|00000000 00010001 00001101 01000011 00100011 00100011 00011101 01111110 
12,74333211,6|00000001 00000001 00001101 00000011 00100011 00100011 00011101 11111110 
12,65333211,6|00000010 00000001 00001101 00000011 00100011 00100011 10011101 01111110 
12,64333311,6|00010000 00000001 00001101 10000011 00100011 00100011 00011101 01111110 
12,55333311,7|00010000 00000010 00001101 10000011 00100011 00100011 01011101 00111110 
12,55433211,6|00100000 00000010 10001101 00000011 00100011 00100011 01011101 00111110 
12,55433211,5|00100000 00100000 11001101 00000011 00100011 00100011 00011101 00111110 
12,74422221,6|00000001 00000101 00000101 00000011 00000011 01100011 00011101 11111110 
12,74332221,6|00000001 00100001 01000101 00000011 00000011 00100011 00011101 11111110 
12,64432221,6|00100000 00100001 11000101 00000011 00000011 00100011 00011101 01111110 
12,74322222,7|01000001 10000001 00000101 00000011 00000011 00100011 00011101 11111110 
12,64422222,6|01000100 10000001 00000101 00000011 00000011 10100011 00011101 01111110 
12,64333221,6|00011000 00000001 00000101 10000011 10000011 00100011 00011101 01111110 
12,55522221,6|00000100 00000110 00000101 00000011 00000011 11100011 01011101 00111110 
12,65322222,7|01000010 10000010 00000101 00000011 00000011 00100011 11011101 00111110 
12,55422222,7|01000100 10000010 00000101 00000011 00000011 10100011 01011101 00111110 
12,54432222,6|01100000 10000100 10000101 00000011 00000011 01100011 00011101 00111110 
12,54333330,6|00000000 00111000 01000101 01000011 01000011 00100011 00011101 00111110 
12,74322222,5|00100001 00100001 11000001 00000011 00000011 00000011 00011101 11111110 
12,64332222,6|01100000 10100001 11000001 00000011 00000011 00000011 00011101 01111110 
12,65322222,4|01100010 10000001 10000001 00000011 00000011 00000011 10011101 01111110 
12,64333311,4|00011100 00000001 00000001 10000011 10000011 10000011 00011101 01111110 
12,55332222,6|00001100 00100010 01000001 00000011 10000011 10000011 01011101 00111110 
12,55332222,5|01100000 10100010 11000001 00000011 00000011 00000011 01011101 00111110 
12,55333311,6|00011100 00000010 00000001 10000011 10000011 10000011 01011101 00111110 
12,55333221,6|00101100 00000010 10000001 00000011 10000011 10000011 01011101 00111110 
12,54433320,4|00000000 00111100 01000001 01000011 01000011 01000011 00011101 00111110 
12,54333321,6|00100000 00011100 10000001 01000011 01000011 01000011 00011101 00111110 
12,54333222,6|00110000 00001100 10000001 10000011 01000011 01000011 00011101 00111110 
12,44443320,6|00000000 00001100 00011100 00100011 01100011 01100011 00011101 00011110 
12,44433321,6|01000000 10000100 00011100 00100011 00100011 01100011 00011101 00011110 
12,44443221,6|00010000 00001100 00001100 10000011 01100011 01100011 00011101 00011110 
12,44433330,7|00000000 00110100 01001100 01000011 00100011 01100011 00011101 00011110 
12,44433222,6|01100000 10100100 11000100 00000011 00000011 01100011 00011101 00011110 
12,73333221,6|00000001 00100001 01000001 00001101 00010011 00010011 00001101 11111110 
12,63333321,6|00100000 00100001 11000001 00001101 00010011 00010011 00001101 01111110 
12,64433211,4|00010010 00000001 00000001 10001101 00010011 00010011 10001101 01111110 
12,63333222,5|01100000 10000001 10000001 00001101 00010011 00010011 00001101 01111110 
12,44444400,3|00000000 00000000 00011110 00101101 00110011 00110011 00101101 00011110 
12,44444310,5|00000000 00010000 00001110 01001101 00110011 00110011 00101101 00011110 
12,44444220,5|00000000 00011000 00000110 01001101 01010011 00110011 00101101 00011110 
12,44443311,5|00100000 00100000 11000110 00001101 00010011 00110011 00101101 00011110 
12,55433220,4|00000000 00010010 00010010 01101101 00010011 00010011 01101101 00011110 
12,44444220,4|00000000 00001100 00010010 00101101 01010011 01010011 00101101 00011110 
12,44444211,6|00001000 00000100 00010010 00101101 10010011 01010011 00101101 00011110 
12,54333222,5|01100000 10000010 10000010 00001101 00010011 00010011 01101101 00011110 
12,73333311,7|00000001 00000001 00011001 00100101 00100011 00010011 00001101 11111110 
12,73333221,8|00000001 00010001 00001001 01000101 00100011 00010011 00001101 11111110 
12,63333222,7|01010000 10000001 00001001 10000101 00100011 00010011 00001101 01111110 
12,73332222,7|00100001 00100001 11000001 00000101 00000011 00010011 00001101 11111110 
12,64422222,8|00000110 00100001 01000001 00000101 00000011 10010011 10001101 01111110 
12,55422222,8|00100010 00000110 10000001 00000101 00000011 01010011 11001101 00111110 
12,44442222,7|01001000 10001000 00000110 00000101 11000011 00110011 00101101 00011110 
12,44333331,8|01000000 10110000 01001010 01000101 00100011 00010011 00101101 00011110 
12,44433330,6|00000000 00101100 01010010 00100101 01000011 01010011 00101101 00011110 
12,53333331,6|00100000 00011100 10010001 01100001 01000011 01000011 00001101 00111110 
12,64422222,4|01110010 10000001 10000001 10000001 00000011 00000011 10001101 01111110 
12,54333222,4|00001100 00110010 01000001 01000001 10000011 10000011 01001101 00111110 
12,54433221,4|00111100 00000010 10000001 10000001 10000011 10000011 01001101 00111110 
12,44433330,4|00000000 00111100 01010010 01100001 01000011 01000011 00101101 00011110 
12,44333331,6|00100000 00011100 10010010 01100001 01000011 01000011 00101101 00011110 
12,44442222,4|00001100 00001100 00010010 00100001 11000011 11000011 00101101 00011110 
12,44333322,6|00110000 00001100 10010010 10100001 01000011 01000011 00101101 00011110 
12,44442222,5|00110000 00110000 11010010 11100001 00000011 00000011 00101101 00011110 
12,55432221,4|00001100 00001100 00001100 00000001 11100011 11100011 00001101 00011110 
12,43333332,7|01010000 10110000 01001100 11000001 00100011 00100011 00001101 00011110 
12,64333311,7|00000100 00000100 00011100 00101100 00110011 11110011 00001101 00001110 
12,53333331,7|00011100 00011010 00000001 11000001 11000001 10000011 01000101 00111110 
12,53333322,5|00111000 00111000 11000001 11000001 11000001 00000011 00000101 00111110 
12,44333331,4|00000100 00011010 00011010 01100001 01100001 10000011 01100101 00011110 
12,43333332,6|01011000 10000100 00011010 10100001 10100001 01000011 00100101 00011110 
12,33333333,7|00111000 00111000 11000100 11000010 11000001 00100011 00010101 00001110 
12,66222222,2|01111110 10000001 10000001 10000001 10000001 10000001 10000001 01111110 
12,55332222,4|00000110 00111110 01000001 01000001 01000001 11000001 11000001 00111110 
12,44433330,2|00000000 00011110 00011110 01100001 01100001 01100001 01100001 00011110 
12,44433321,4|01000000 10001110 00011110 00100001 01100001 01100001 01100001 00011110 
12,44333322,4|00011000 00000110 00011110 10100001 10100001 01100001 01100001 00011110 
12,44333322,5|01111000 10000110 10000110 10000001 10000001 01100001 01100001 00011110 

13,55544300,6|00000000 00000000 00000111 00001111 00010111 00111011 00111101 00111110 
13,65444210,7|00000000 00000001 00000011 00001111 00010111 00011011 00111101 01111110 
13,55544210,7|00000000 00000100 00000011 00001111 00010111 01011011 00111101 00111110 
13,55444310,7|00000000 00100000 01000011 00001111 00010111 00011011 00111101 00111110 
13,55444211,8|01000000 10000000 00000011 00001111 00010111 00011011 00111101 00111110 
13,64444220,7|00000000 00100001 01000001 00001111 00010111 00011011 00011101 01111110 
13,74444111,6|00000001 00000001 00000001 00001111 00010111 00011011 00011101 11111110 
13,65444111,7|00000010 00000001 00000001 00001111 00010111 00011011 10011101 01111110 
13,64444211,8|00100000 00000001 10000001 00001111 00010111 00011011 00011101 01111110 
13,55444220,6|00000000 00100010 01000001 00001111 00010111 00011011 01011101 00111110 
13,55544111,8|00000100 00000010 00000001 00001111 00010111 10011011 01011101 00111110 
13,54444311,7|00100000 00100000 11000001 00001111 00010111 00011011 00011101 00111110 
13,54444221,8|01000000 10100000 01000001 00001111 00010111 00011011 00011101 00111110 
13,44444222,8|01100000 10100000 11000000 00001111 00010111 00011011 00011101 00011110 
13,65533310,5|00000000 00000001 00000111 00000111 00000111 00111011 00111101 01111110 
13,55543310,6|00000000 00001000 00000111 00000111 01000111 00111011 00111101 00111110 
13,55533311,6|01000000 10000000 00000111 00000111 00000111 00111011 00111101 00111110 
13,55444400,4|00000000 00000000 00011011 00100111 00100111 00011011 00111101 00111110 
13,65443310,7|00000000 00000001 00001011 00000111 00100111 00011011 00111101 01111110 
13,55543310,7|00000000 00000100 00001011 00000111 00100111 01011011 00111101 00111110 
13,55444310,6|00000000 00010000 00001011 01000111 00100111 00011011 00111101 00111110 
13,55443311,8|01000000 10000000 00001011 00000111 00100111 00011011 00111101 00111110 
13,66433220,5|00000000 00000011 00000011 00000111 00000111 00011011 01111101 01111110 
13,65533220,6|00000000 00000101 00000011 00000111 00000111 01011011 00111101 01111110 
13,65443220,7|00000000 00001001 00000011 00000111 01000111 00011011 00111101 01111110 
13,65433320,6|00000000 00100001 01000011 00000111 00000111 00011011 00111101 01111110 
13,75433211,6|00000001 00000001 00000011 00000111 00000111 00011011 00111101 11111110 
13,66433211,6|00000010 00000001 00000011 00000111 00000111 00011011 10111101 01111110 
13,65533211,6|00000100 00000001 00000011 00000111 00000111 10011011 00111101 01111110 
13,65443211,8|00001000 00000001 00000011 00000111 10000111 00011011 00111101 01111110 
13,65433311,7|00100000 00000001 10000011 00000111 00000111 00011011 00111101 01111110 
13,65433221,7|01000000 10000001 00000011 00000111 00000111 00011011 00111101 01111110 
13,55543220,7|00000000 00001100 00000011 00000111 01000111 01011011 00111101 00111110 
13,55533320,6|00000000 00100100 01000011 00000111 00000111 01011011 00111101 00111110 
13,65533211,5|00000100 00000100 00000011 00000111 00000111 11011011 00111101 00111110 
13,55543211,7|00001000 00000100 00000011 00000111 10000111 01011011 00111101 00111110 
13,55533311,7|00100000 00000100 10000011 00000111 00000111 01011011 00111101 00111110 
13,55533221,7|01000000 10000100 00000011 00000111 00000111 01011011 00111101 00111110 
13,55444220,5|00000000 00011000 00000011 01000111 01000111 00011011 00111101 00111110 
13,55443320,7|00000000 00101000 01000011 00000111 01000111 00011011 00111101 00111110 
13,55444211,7|00010000 00001000 00000011 10000111 01000111 00011011 00111101 00111110 
13,55443221,7|01000000 10001000 00000011 00000111 01000111 00011011 00111101 00111110 
13,55443311,6|00100000 00100000 11000011 00000111 00000111 00011011 00111101 00111110 
13,55433321,7|01000000 10100000 01000011 00000111 00000111 00011011 00111101 00111110 
13,64444310,6|00000000 00000001 00011001 00100111 00100111 00011011 00011101 01111110 
13,55444310,5|00000000 00000010 00011001 00100111 00100111 00011011 01011101 00111110 
13,54444410,6|00000000 00100000 01011001 00100111 00100111 00011011 00011101 00111110 
13,65443220,6|00000000 00001001 00001001 00000111 01100111 00011011 00011101 01111110 
13,64443320,7|00000000 00100001 01001001 00000111 00100111 00011011 00011101 01111110 
13,74443211,7|00000001 00000001 00001001 00000111 00100111 00011011 00011101 11111110 
13,65443211,7|00001000 00000001 00001001 00000111 10100111 00011011 00011101 01111110 
13,64443311,7|00100000 00000001 10001001 00000111 00100111 00011011 00011101 01111110 
13,64443221,8|01000000 10000001 00001001 00000111 00100111 00011011 00011101 01111110 
13,55543211,8|00000100 00000010 00001001 00000111 00100111 10011011 01011101 00111110 
13,55443311,7|00100000 00000010 10001001 00000111 00100111 00011011 01011101 00111110 
13,55443221,8|01000000 10000010 00001001 00000111 00100111 00011011 01011101 00111110 
13,55444220,7|00000000 00011000 00001001 01000111 01100111 00011011 00011101 00111110 
13,54444320,7|00000000 00110000 01001001 01000111 00100111 00011011 00011101 00111110 
13,54444311,8|00100000 00010000 10001001 01000111 00100111 00011011 00011101 00111110 
13,54444311,6|00100000 00100000 11001001 00000111 00100111 00011011 00011101 00111110 
